Desired=Unknown/Install/Remove/Purge/Hold
| Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend
|/ Err?=(none)/Reinst-required (Status,Err: uppercase=bad)
||/ Name                                     Version                              Architecture Description
+++-========================================-====================================-============-===========================================================================================================================================================================================================================================================
ii  1password                                8.12.32                              amd64        
ii  libzxing3:amd64                          2.3.0-4                              amd64        C++ port of ZXing library (library files)
ii  libzzip-0-13t64:amd64                    0.13.78+dfsg.1-0.1                   amd64        library providing read access on ZIP-archives - library
ii  licensecheck                             3.3.9-1                              all          simple license checker for source files
ii  lightdm                                  1.32.0-6+b2                          amd64        simple display manager
ii  lightdm-settings                         2.0.7-1                              all          LightDM Settings Configuration Tool
ii  lintian                                  2.122.0                              all          Debian package checker
ii  linux-base                               4.12.1                               all          Linux image base package
ii  linux-config-6.12:amd64                  6.12.101-1                           amd64        Debian kernel configurations for Linux 6.12
ii  linux-headers-6.12.100+deb13-amd64       6.12.100-1                           amd64        Header files for Linux 6.12.100+deb13-amd64
ii  linux-headers-6.12.100+deb13-common      6.12.100-1                           all          Common header files for Linux 6.12.100+deb13
ii  linux-headers-6.12.101+deb13-amd64       6.12.101-1                           amd64        Header files for Linux 6.12.101+deb13-amd64
ii  linux-headers-6.12.101+deb13-common      6.12.101-1                           all          Common header files for Linux 6.12.101+deb13
ii  linux-headers-6.12.90+deb13.1-amd64      6.12.90-2                            amd64        Header files for Linux 6.12.90+deb13.1-amd64
ii  linux-headers-6.12.90+deb13.1-common     6.12.90-2                            all          Common header files for Linux 6.12.90+deb13.1
ii  linux-headers-amd64                      6.12.101-1                           amd64        Header files for Linux amd64 configuration (meta-package)
rc  linux-image-6.1.0-29-amd64               6.1.123-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-31-amd64               6.1.128-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-33-amd64               6.1.133-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-34-amd64               6.1.135-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-37-amd64               6.1.140-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-40-amd64               6.1.153-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
rc  linux-image-6.1.0-41-amd64               6.1.158-1                            amd64        Linux 6.1 for 64-bit PCs (signed)
ii  linux-image-6.12.100+deb13-amd64         6.12.100-1                           amd64        Linux 6.12 for 64-bit PCs (signed)
ii  linux-image-6.12.101+deb13-amd64         6.12.101-1                           amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.12+bpo-amd64            6.12.12-1~bpo12+1                    amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.57+deb12-amd64          6.12.57-1~bpo12+1                    amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.57+deb13-amd64          6.12.57-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
ii  linux-image-6.12.63+deb13-amd64          6.12.63-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.63+deb13-amd64-unsigned 6.12.63-1                            amd64        Linux 6.12 for 64-bit PCs
rc  linux-image-6.12.63+deb13-rt-amd64       6.12.63-1                            amd64        Linux 6.12 for 64-bit PCs (signed), PREEMPT_RT
rc  linux-image-6.12.74+deb13+1-amd64        6.12.74-2                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.85+deb13-amd64          6.12.85-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.86+deb13-amd64          6.12.86-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.9+bpo-amd64             6.12.9-1~bpo12+1                     amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.90+deb13-amd64          6.12.90-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
ii  linux-image-6.12.90+deb13.1-amd64        6.12.90-2                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.94+deb13-amd64          6.12.94-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.95+deb13-amd64          6.12.95-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.12.96+deb13-amd64          6.12.96-1                            amd64        Linux 6.12 for 64-bit PCs (signed)
rc  linux-image-6.17.13+deb13-amd64          6.17.13-1~bpo13+1                    amd64        Linux 6.17.13 for 64-bit PCs (signed)
ii  linux-image-amd64                        6.12.101-1                           amd64        Linux for 64-bit PCs (meta-package)
rc  linux-image-rt-amd64                     6.12.63-1                            amd64        Linux for 64-bit PCs (meta-package)
ii  linux-kbuild-6.12.100+deb13              6.12.100-1                           amd64        Kbuild infrastructure for Linux 6.12.100+deb13
ii  linux-kbuild-6.12.101+deb13              6.12.101-1                           amd64        Kbuild infrastructure for Linux 6.12.101+deb13
ii  linux-kbuild-6.12.90+deb13.1             6.12.90-2                            amd64        Kbuild infrastructure for Linux 6.12.90+deb13.1
ii  linux-libc-dev                           6.12.101-1                           all          Linux support headers for userspace development
ii  linux-source                             6.12.101-1                           all          Linux kernel source (meta-package)
ii  linux-source-6.12                        6.12.101-1                           all          Linux kernel source for version 6.12 with Debian patches
ii  linux-sysctl-defaults                    4.12.1                               all          default sysctl configuration for Linux
ii  llvm-14                                  1:14.0.6-12                          amd64        Modular compiler and toolchain technologies
ii  llvm-14-dev                              1:14.0.6-12                          amd64        Modular compiler and toolchain technologies, libraries and headers
ii  llvm-14-linker-tools                     1:14.0.6-12                          amd64        Modular compiler and toolchain technologies - Plugins
ii  llvm-14-runtime                          1:14.0.6-12                          amd64        Modular compiler and toolchain technologies, IR interpreter
ii  llvm-14-tools                            1:14.0.6-12                          amd64        Modular compiler and toolchain technologies, tools
ii  llvm-19                                  1:19.1.7-3+b1                        amd64        Modular compiler and toolchain technologies
ii  llvm-19-dev                              1:19.1.7-3+b1                        amd64        Modular compiler and toolchain technologies, libraries and headers
ii  llvm-19-linker-tools                     1:19.1.7-3+b1                        amd64        Modular compiler and toolchain technologies - Plugins
ii  llvm-19-runtime                          1:19.1.7-3+b1                        amd64        Modular compiler and toolchain technologies, IR interpreter
ii  llvm-19-tools                            1:19.1.7-3+b1                        amd64        Modular compiler and toolchain technologies, tools
ii  lm-sensors                               1:3.6.2-2                            amd64        utilities to read temperature/voltage/fan sensors
ii  lmodern                                  2.005-1                              all          scalable PostScript and OpenType fonts based on Computer Modern
ii  locales                                  2.42-16                              all          GNU C Library: National Language (locale) data [support]
ii  locate                                   4.10.0-3                             amd64        maintain and query an index of a directory tree
ii  login                                    1:4.16.0-2+really2.41.5-0+deb13u1    amd64        system login tools
ii  login.defs                               1:4.17.4-2                           all          system user management configuration
ii  logrotate                                3.22.0-1                             amd64        Log rotation utility
ii  logsave                                  1.47.2-3+b11                         amd64        save the output of a command in a log file
ii  lsb-release                              12.1-1                               all          Linux Standard Base version reporting utility (minimal implementation)
ii  lsof                                     4.99.4+dfsg-2                        amd64        utility to list open files
ii  lua-lpeg:amd64                           1.1.0-2                              amd64        LPeg library for the Lua language
ii  lua-luv:amd64                            1.51.0-1-1+b1                        amd64        libuv bindings for Lua
ii  luit                                     2.0.20240910-1                       amd64        locale and ISO 2022 support for Unicode terminals
ii  lvm2                                     2.03.31-2                            amd64        Linux Logical Volume Manager
ii  lxappearance                             0.6.4-1                              amd64        LXDE GTK+ theme switcher
ii  lxc                                      1:6.0.4-4+deb13u3+b1                 amd64        Linux Containers userspace tools
ii  lxc-templates                            3.0.4.89.gc128b96-1                  amd64        Linux Containers userspace tools (templates)
ii  lxcfs                                    6.0.4-1+deb13u1                      amd64        FUSE based filesystem for LXC
rc  lxd                                      5.0.2-5+deb12u2                      amd64        Powerful system container and virtual machine manager - daemon
rc  lxd-agent                                5.0.2-5+deb12u2                      amd64        LXD guest agent
ii  lxde-settings-daemon                     0.5.6-2                              amd64        xsettings compliant configuration manager for LXDE
ii  lynx                                     2.9.2-1                              amd64        classic non-graphical (text-mode) web browser
ii  lynx-common                              2.9.2-1                              all          shared files for lynx package
ii  lzip                                     1.25-3                               amd64        lossless data compressor based on the LZMA algorithm
ii  lzop                                     1.04-2                               amd64        fast compression program
ii  m4                                       1.4.19-8                             amd64        macro processing language
ii  mailcap                                  3.74                                 all          Debian's mailcap system, and support programs
ii  maildrop                                 3.1.8-2+b1                           amd64        mail delivery agent with filtering abilities (set-GID=mail)
ii  mailutils                                1:3.19-1                             amd64        GNU mailutils utilities for handling mail
ii  mailutils-common                         1:3.19-1                             all          common files for GNU mailutils
ii  make                                     4.4.1-2                              amd64        utility for directing compilation
ii  man-db                                   2.13.1-1                             amd64        tools for reading manual pages
ii  manpages                                 6.9.1-1                              all          Manual pages about using a GNU/Linux system
ii  manpages-dev                             6.9.1-1                              all          Manual pages about using GNU/Linux for development
ii  mariadb-common                           1:11.8.6-0+deb13u1                   all          MariaDB database common config files (/etc/mysql/mariadb.conf.d/)
ii  mawk                                     1.3.4.20250131-1                     amd64        Pattern scanning and text processing language
ii  mblaze                                   1.1-1                                amd64        UNIX utilities to deal with Maildir
ii  mdevctl                                  1.4.0-2+b1                           amd64        Mediated device management utility for Linux
ii  media-types                              13.0.0                               all          List of standard media types and their usual file extension
ii  mesa-libgallium:amd64                    25.0.7-2+deb13u1                     amd64        shared infrastructure for Mesa drivers
ii  mesa-libgallium:i386                     25.0.7-2+deb13u1                     i386         shared infrastructure for Mesa drivers
ii  mesa-utils                               9.0.0-2+b2                           amd64        Miscellaneous Mesa utilities -- symlinks
ii  mesa-utils-bin:amd64                     9.0.0-2+b2                           amd64        Miscellaneous Mesa utilities -- native applications
ii  mesa-va-drivers:amd64                    25.0.7-2+deb13u1                     amd64        Mesa VA-API video acceleration drivers
ii  mesa-va-drivers:i386                     25.0.7-2+deb13u1                     i386         Mesa VA-API video acceleration drivers
ii  mesa-vdpau-drivers:amd64                 25.0.7-2+deb13u1                     amd64        Mesa VDPAU video acceleration drivers
ii  mesa-vdpau-drivers:i386                  25.0.7-2+deb13u1                     i386         Mesa VDPAU video acceleration drivers
ii  mesa-vulkan-drivers:amd64                25.0.7-2+deb13u1                     amd64        Mesa Vulkan graphics drivers
ii  mesa-vulkan-drivers:i386                 25.0.7-2+deb13u1                     i386         Mesa Vulkan graphics drivers
ii  meson                                    1.7.0-1                              all          high-productivity build system
ii  mime-support                             3.66                                 all          transitional package
ii  minikube                                 1.38.1-0                             amd64        Minikube
rc  miscfiles                                1.5+dfsg-5                           all          Dictionaries and other interesting files
ii  mmdebstrap                               1.5.7-1+deb13u1                      all          create a Debian chroot
ii  modemmanager                             1.24.0-1+deb13u1                     amd64        D-Bus service for managing modems
ii  mokutil                                  0.7.2-1                              amd64        tools for manipulating machine owner keys
ii  mold                                     2.37.1+dfsg-1                        amd64        Drop-in linker
ii  mount                                    2.41.5-0+deb13u1                     amd64        tools for mounting and manipulating filesystems
ii  mpi-default-bin                          1.18                                 amd64        Standard MPI runtime programs (metapackage)
ii  mpi-default-dev                          1.18                                 amd64        Standard MPI development files (metapackage)
ii  mplayer                                  2:1.5+svn38674-2                     amd64        movie player for Unix-like systems
ii  mpv                                      0.40.0-3+deb13u1                     amd64        video player based on MPlayer/mplayer2
ii  msmtp                                    1.8.28-3                             amd64        light SMTP client with support for server profiles
ii  mtp-tools                                1.1.22-1                             amd64        Media Transfer Protocol (MTP) library tools
rc  mullvad-browser                          15.0.3-1                             amd64        Mullvad Browser
rc  mullvad-vpn                              2025.14                              amd64        
ii  mupdf-tools                              1.25.1+ds1-6+deb13u1                 amd64        command line tools for the MuPDF viewer
ii  mysql-client                             8.0.46-1                             all          MySQL database client (metapackage depending on the latest version)
ii  mysql-client-8.0                         8.0.46-1                             amd64        MySQL database client binaries
ii  mysql-client-core-8.0                    8.0.46-1                             amd64        MySQL database core client binaries
ii  mysql-common                             5.8+1.1.1                            all          MySQL database common files, e.g. /etc/mysql/my.cnf
ii  nano                                     8.4-1+deb13u1                        amd64        small, friendly text editor inspired by Pico
ii  nasm                                     2.16.03-1                            amd64        General-purpose x86 assembler
ii  native-architecture                      0.2.6                                all          Declarative native architecture constraint
ii  ncdu                                     1.22-1                               amd64        ncurses disk usage viewer
ii  ncurses-base                             6.5+20250216-2                       all          basic terminal type definitions
ii  ncurses-bin                              6.5+20250216-2                       amd64        terminal-related programs and man pages
ii  ncurses-term                             6.5+20250216-2                       all          additional terminal type definitions
ii  neomutt                                  20250510+dfsg-2                      amd64        command line mail reader based on Mutt, with added features
ii  neovim                                   0.11.6-1                             amd64        heavily refactored vim fork
ii  neovim-runtime                           0.11.6-1                             all          heavily refactored vim fork (runtime files)
ii  netavark                                 1.14.0-2                             amd64        Rust based network stack for containers
ii  netbase                                  6.5                                  all          Basic TCP/IP networking system
ii  netcat-openbsd                           1.229-1                              amd64        TCP/IP swiss army knife
ii  netcat-traditional                       1.10-50                              amd64        TCP/IP swiss army knife
ii  nethogs                                  0.8.8-1                              amd64        Net top tool grouping bandwidth per process
ii  netpbm                                   2:11.10.02-1                         amd64        Graphics conversion tools between image formats
ii  nettle-dev:amd64                         3.10.1-1                             amd64        low level cryptographic library (development files)
ii  network-manager                          1.52.1-1                             amd64        network management framework (daemon and userspace tools)
ii  network-manager-l10n                     1.52.1-1                             all          network management framework (translation files)
ii  nftables                                 1.1.3-1                              amd64        Program to control packet filtering rules by Netfilter project
ii  ninja-build                              1.12.1-1                             amd64        small build system closest in spirit to Make
ii  node-abbrev                              1.1.1+~1.1.2-1                       all          Get unique abbreviations for a set of strings - Node.js module
ii  node-acorn                               8.8.1+ds+~cs25.17.7-2                all          ECMAScript parser for Node.js
ii  node-agent-base                          7.1.1~0~2024040606-6+deb13u1         all          Node.js wrapper around http.Agent class
ii  node-ansi-regex                          5.0.1-1                              all          regular expression for matching ANSI escape codes
ii  node-ansi-styles                         6.2.1-3                              all          ANSI escape codes for styling strings in the terminal with Node.js
ii  node-aproba                              2.0.0-3                              all          light-weight argument validator
ii  node-are-we-there-yet                    3.0.1+~1.1.0-1                       all          Keep track of the overall completion of many disparate processes
ii  node-balanced-match                      2.0.0-1                              all          Match balanced character pairs in Node.js
ii  node-brace-expansion                     2.0.1+~1.1.0-2                       all          Brace expansion as known from sh/bash for Node.js
ii  node-chownr                              2.0.0-3                              all          like chown -R
ii  node-cjs-module-lexer                    1.2.3+dfsg-1                         all          Fast lexer to extract named exports from CommonJS modules
ii  node-clone                               2.1.2+~2.1.2-1                       all          deep cloning of objects and arrays
ii  node-color-convert                       2.0.1+~cs2.0.0-2                     all          Plain color conversion functions
ii  node-color-name                          1.1.4+~1.1.1-2                       all          list of color names and its values
ii  node-console-control-strings             1.1.0-3                              all          cross-platform tested terminal/console command strings
ii  node-core-util-is                        1.0.3-1                              all          util.is* functions introduced in Node v0.12 for older versions
ii  node-corepack                            0.24.0-5                             all          Access npm, Yarn and pnpm without having to install them
ii  node-data-uri-to-buffer                  6.0.2~0~2024040606-6+deb13u1         all          Node.js module that generate a Buffer instance from a Data URI string
ii  node-debug                               4.3.4+~cs4.1.7-1                     all          small debugging utility for Node.js
ii  node-defaults                            1.0.4+~1.0.3-1                       all          merge single level defaults over a config object
ii  node-delegates                           1.0.0-3                              all          delegate methods and accessors to another property
ii  node-encoding                            0.1.13-2                             all          Convert encodings, uses iconv by default and fallbacks to iconv-lite if needed
ii  node-fancy-log                           1.3.3+~cs1.3.1-2                     all          Log things, prefixed with a timestamp
ii  node-fetch                               3.3.2+~cs11.4.11-3                   all          light-weight module that brings window.fetch to node.js
ii  node-fs.realpath                         1.0.0-3                              all          Use node's fs.realpath
ii  node-gauge                               4.0.4-2                              all          terminal based horizontal progress bar
ii  node-glob                                8.1.0+~cs8.5.15-1                    all          glob functionality for Node.js
ii  node-graceful-fs                         4.2.10-1                             all          drop-in replacement improving the Node.js fs module
ii  node-gyp                                 11.1.0+~5.0.0-1                      all          Native addon build tool for Node.js
ii  node-has-unicode                         2.0.1-5                              all          Try to guess if your terminal supports unicode
ii  node-https-proxy-agent                   7.0.4~0~2024040606-6+deb13u1         all          HTTP(s) proxy http.Agent implementation for HTTPS
ii  node-iconv-lite                          0.6.3-3                              all          Pure JS character encoding conversion
ii  node-inflight                            1.0.6-2                              all          add callbacks to requests in flight to avoid async duplication
ii  node-inherits                            2.0.4-6                              all          Node.js module that exposes inherits function
ii  node-isarray                             2.0.5-4                              all          JavaScript Array#isArray for older browsers
ii  node-isexe                               2.0.0+~2.0.1-5                       all          minimal module to check if a file is executable
ii  node-jsonparse                           1.3.1-10                             all          Pure javascript JSON streaming parser for node.js
ii  node-lru-cache                           10.0.1-3                             all          least-recently-used cache object for Node.js
ii  node-minimatch                           9.0.3-6                              all          Convert glob expressions into RegExp objects for Node.js
ii  node-minipass                            5.0.0+~cs10.3.21-3                   all          Minimal implementation of a PassThrough for Node.js
ii  node-mkdirp                              2.1.6+~cs5.2.1-2                     all          Recursively create directories - Node.js module
ii  node-ms                                  2.1.3+~cs0.7.31-3                    all          milliseconds conversion utility - Node.js module
ii  node-nopt                                5.0.0-4                              all          Command-line option parser for Node.js
ii  node-npmlog                              7.0.1+~4.1.4-1                       all          Logger with custom levels and colored output for Node.js
ii  node-once                                1.4.1-1                              all          Run a function only once with this module for Node.js
ii  node-osenv                               0.1.5+~0.1.1-1                       all          Environment settings lookup module for Node.js
ii  node-process-nextick-args                2.0.1-3                              all          process.nextTick but always with args
ii  node-readable-stream                     3.6.0+~cs3.0.0-4                     all          stream compatibility library for Node.js and browser
ii  node-rimraf                              3.0.2-2                              all          Deep deletion (like rm -rf) module for Node.js
ii  node-safe-buffer                         5.2.1+~cs2.1.2-3                     all          Safer Node.js Buffer API
ii  node-semver                              7.6.1+~7.5.8-2                       all          Semantic Versioning for Node.js
ii  node-set-blocking                        2.0.0-2                              all          set blocking stdio and stderr
ii  node-signal-exit                         4.1.0-7                              all          Fire an event no matter how a process exits
ii  node-slice-ansi                          5.0.0+~cs9.0.0-5                     all          Slice a string with ANSI escape codes
ii  node-string-decoder                      1.3.0-6                              all          string_decoder module from Node core for browsers
ii  node-string-width                        4.2.3+~cs13.2.3-1                    all          Get the visual width of a string
ii  node-strip-ansi                          6.0.1-2                              all          Strip ANSI escape codes
ii  node-tar                                 6.2.1+~cs7.0.8-1+deb13u1             all          read and write portable tar archives module for Node.js
ii  node-time-stamp                          2.2.0-2                              all          get a formatted timestamp
ii  node-undici                              7.3.0+dfsg1+~cs24.12.11-1            all          Node.js HTTP/1.1 client
ii  node-util-deprecate                      1.0.2-3                              all          Node.js's `util.deprecate()` function with browser support
ii  node-wcwidth.js                          1.0.2-2                              all          wcwidth.js is a javascript porting of C's wcwidth()
ii  node-which                               2.0.2+~cs1.3.2-3                     all          Cross-platform 'which' module for Node.js
ii  node-wide-align                          1.1.3-4                              all          Wide-character aware text alignment function
ii  node-wrappy                              1.0.2-3                              all          Callback wrapping utility
ii  node-xtend                               4.0.2-3                              all          Node.js library to easily extend an object
ii  node-yallist                             4.0.0+~4.0.1-1                       all          Double linked list implementation for Node.js
ii  nodejs                                   20.19.2+dfsg-1+deb13u2               amd64        evented I/O for V8 javascript - runtime executable
ii  nodejs-doc                               20.19.2+dfsg-1+deb13u2               all          API documentation for Node.js, the javascript platform
ii  nsight-compute-2025.4.1                  2025.4.1.2-1                         amd64        NVIDIA Nsight Compute
ii  nsight-systems-2025.5.2                  2025.5.2.266-255236693005v0          amd64        Nsight Systems is a statistical sampling profiler with tracing features.
ii  nss-plugin-pem:amd64                     1.1.0+1-1+b1                         amd64        PEM file reader for Network Security Services (NSS)
ii  ntfs-3g                                  1:2022.10.3-5+deb13u2                amd64        read/write NTFS driver for FUSE
rc  ntpsec                                   1.2.2+dfsg1-1+deb12u1                amd64        Network Time Protocol daemon and utility programs
ii  ntpsec-ntpdig                            1.2.3+dfsg1-8                        amd64        ntpdig SNTP client
ii  numactl                                  2.0.19-1                             amd64        NUMA scheduling and memory placement tool
ii  numlockx                                 1.2-10                               amd64        enable NumLock in X11 sessions
rc  nvidia-alternative                       550.163.01-2                         amd64        allows the selection of NVIDIA as GLX provider
ii  nvidia-container-toolkit                 1.20.0-1                             amd64        NVIDIA Container toolkit
ii  nvidia-container-toolkit-base            1.20.0-1                             amd64        NVIDIA Container Toolkit Base
rc  nvidia-cuda-toolkit                      12.4.131~12.4.1-2                    amd64        NVIDIA CUDA development toolkit
ii  nvidia-driver                            610.57.04-1                          amd64        NVIDIA metapackage
ii  nvidia-driver-cuda                       610.57.04-1                          amd64        NVIDIA driver CUDA integration components
ii  nvidia-driver-libs:amd64                 610.57.04-1                          amd64        NVIDIA metapackage (OpenGL/GLX/EGL/GLES libraries)
ii  nvidia-driver-libs:i386                  610.57.04-1                          i386         NVIDIA metapackage (OpenGL/GLX/EGL/GLES libraries)
ii  nvidia-egl-icd                           610.57.04-1                          amd64        NVIDIA EGL installable client driver (ICD)
rc  nvidia-installer-cleanup                 20240109+1                           amd64        cleanup after driver installation with the nvidia-installer
rc  nvidia-kernel-common                     20240109+1                           amd64        NVIDIA binary kernel module support files
ii  nvidia-kernel-open-dkms                  610.57.04-1                          amd64        NVIDIA binary kernel module DKMS source open flavor
ii  nvidia-kernel-support                    610.57.04-1                          amd64        NVIDIA binary kernel module support files
rc  nvidia-legacy-check                      550.163.01-2                         amd64        check for NVIDIA GPUs requiring a legacy driver
ii  nvidia-modprobe                          610.57.04-1                          amd64        utility to load NVIDIA kernel modules and create device nodes
rc  nvidia-open-kernel-support               550.163.01-2                         amd64        NVIDIA open kernel module support files
rc  nvidia-opencl-common                     550.163.01-2                         amd64        NVIDIA OpenCL driver - common files
ii  nvidia-opencl-icd:amd64                  610.57.04-1                          amd64        NVIDIA OpenCL installable client driver (ICD)
ii  nvidia-persistenced                      610.57.04-1                          amd64        daemon to maintain persistent software state in the NVIDIA driver
ii  nvidia-powerd                            610.57.04-1                          amd64        NVIDIA power daemon
ii  nvidia-settings                          610.57.04-1                          amd64        Tool for configuring the NVIDIA graphics driver
rc  nvidia-support                           20240109+1                           amd64        NVIDIA binary graphics driver support files
rc  nvidia-suspend-common                    550.163.01-2                         amd64        NVIDIA driver - systemd power management scripts
rc  nvidia-tesla-535-alternative             535.274.02-1~deb13u1                 amd64        allows the selection of NVIDIA as GLX provider (Tesla 535 version)
ii  nvidia-vdpau-driver:amd64                610.57.04-1                          amd64        Video Decode and Presentation API for Unix - NVIDIA driver
ii  nvidia-vulkan-icd:amd64                  610.57.04-1                          amd64        NVIDIA Vulkan installable client driver (ICD)
ii  nvidia-vulkan-icd:i386                   610.57.04-1                          i386         NVIDIA Vulkan installable client driver (ICD)
ii  ocl-icd-libopencl1:amd64                 2.3.3-1                              amd64        Generic OpenCL ICD Loader
ii  ocl-icd-libopencl1:i386                  2.3.3-1                              i386         Generic OpenCL ICD Loader
ii  open-iscsi                               2.1.11-1+deb13u2                     amd64        iSCSI initiator tools
ii  openjade                                 1.4devel1-23.3                       amd64        Implementation of the DSSSL language
ii  openjdk-17-jre-headless:amd64            17.0.19+10-1                         amd64        OpenJDK Java runtime, using Hotspot JIT (headless)
ii  openjdk-21-jdk:amd64                     21.0.12+8-1~deb13u1                  amd64        OpenJDK Development Kit (JDK)
ii  openjdk-21-jdk-headless:amd64            21.0.12+8-1~deb13u1                  amd64        OpenJDK Development Kit (JDK) (headless)
ii  openjdk-21-jre:amd64                     21.0.12+8-1~deb13u1                  amd64        OpenJDK Java runtime, using Hotspot JIT
ii  openjdk-21-jre-headless:amd64            21.0.12+8-1~deb13u1                  amd64        OpenJDK Java runtime, using Hotspot JIT (headless)
ii  openmpi-bin                              5.0.7-1                              amd64        high performance message passing library -- binaries
ii  openmpi-common                           5.0.7-1                              all          high performance message passing library -- common files
ii  opensbi                                  1.6-1                                all          RISC-V Open Source Supervisor Binary Interface
ii  openscad                                 2021.01-8                            amd64        script file based graphical CAD environment
ii  openscad-mcad                            2019.05-1                            all          library for the OpenSCAD 3D modeling software
ii  opensnitch                               1.6.9-3                              amd64        GNU/Linux interactive application firewall
ii  opensnitch-ebpf-modules                  1.6.9-3                              amd64        GNU/Linux interactive application firewall eBPF modules
ii  opensp                                   1.5.2-15.2                           amd64        OpenJade group's SGML parsing tools
ii  openssh-client                           1:10.0p1-7+deb13u4                   amd64        secure shell (SSH) client, for secure access to remote machines
ii  openssh-server                           1:10.0p1-7+deb13u4                   amd64        secure shell (SSH) server, for secure access from remote machines
ii  openssh-sftp-server                      1:10.0p1-7+deb13u4                   amd64        secure shell (SSH) sftp server module, for SFTP access from remote machines
ii  openssl                                  3.5.6-1~deb13u2                      amd64        Secure Sockets Layer toolkit - cryptographic utility
ii  openssl-provider-legacy                  3.5.6-1~deb13u2                      amd64        Secure Sockets Layer toolkit - cryptographic utility
ii  optipng                                  0.7.8+ds-1+b1                        amd64        advanced PNG (Portable Network Graphics) optimizer
ii  os-prober                                1.83                                 amd64        utility to detect other OSes on a set of drives
ii  osinfo-db                                0.20250606-1                         all          Operating system database files
ii  ovmf                                     2025.02-8+deb13u1                    all          UEFI firmware for 64-bit x86 virtual machines
ii  p11-kit                                  0.25.5-3                             amd64        p11-glue utilities
ii  p11-kit-modules:amd64                    0.25.5-3                             amd64        p11-glue proxy and trust modules
rc  p7zip-full                               16.02+transitional.1                 all          transitional package
ii  packagekit                               1.3.1-1+deb13u1                      amd64        Provides a package management service
ii  packagekit-tools                         1.3.1-1+deb13u1                      amd64        Provides PackageKit command-line tools
ii  pahole                                   1.30-1                               amd64        set of advanced DWARF utilities
ii  pandoc                                   3.1.11.1+ds-2                        amd64        general markup converter
ii  pandoc-data                              3.1.11.1-3                           all          Conversion between markup formats
ii  pango1.0-tools                           1.56.3-1                             amd64        Development utilities for Pango
ii  papirus-folders                          1.14.0-1~133~ubuntu22.04.1           all          a tool that lets you change the colors of folders
ii  papirus-icon-theme                       20260104-6919+pkg31~ubuntu22.04.1    all          Pixel perfect icon theme for Linux
ii  parallel                                 20240222+ds-2                        all          build and execute command lines from standard input in parallel
ii  parted                                   3.6-5                                amd64        disk partition manipulator
ii  pass                                     1.7.4-7                              all          lightweight directory-based password manager
ii  passt                                    0.0~git20250503.587980c-2+deb13u1    amd64        user-mode networking daemons for virtual machines and namespaces
ii  passwd                                   1:4.17.4-2                           amd64        change and administer password and group data
ii  patch                                    2.8-2                                amd64        Apply a diff file to an original
ii  patchutils                               0.4.2-1                              amd64        Utilities to work with patches
ii  pavucontrol                              6.1-1                                amd64        PulseAudio Volume Control
ii  pbzip2                                   1.1.13-1                             amd64        parallel bzip2 implementation
ii  pci.ids                                  0.0~2025.06.09-1                     all          PCI ID Repository
ii  pciutils                                 1:3.13.0-2                           amd64        PCI utilities
ii  perl                                     5.40.1-6                             amd64        Larry Wall's Practical Extraction and Report Language
ii  perl-base                                5.40.1-6                             amd64        minimal Perl system
ii  perl-modules-5.40                        5.40.1-6                             all          Core Perl modules
ii  perl-openssl-defaults:amd64              7+b2                                 amd64        version compatibility baseline for Perl OpenSSL packages
ii  pinentry-curses                          1.3.1-2                              amd64        curses-based PIN or pass-phrase entry dialog for GnuPG
ii  pinentry-gnome3                          1.3.1-2                              amd64        GNOME 3 PIN or pass-phrase entry dialog for GnuPG
ii  pipewire:amd64                           1.4.2-1                              amd64        audio and video processing engine multimedia server
ii  pipewire-bin                             1.4.2-1                              amd64        PipeWire multimedia server - programs
ii  pipewire-pulse                           1.4.2-1                              amd64        PipeWire PulseAudio daemon
ii  pipewire-tests                           1.4.2-1                              amd64        PipeWire multimedia server - tests and examples
ii  pixz                                     1.0.7-4                              amd64        parallel, indexing XZ compressor/decompressor
